,id_str,created_at,text_tweet,text_concept,truncated,retweet_count,type,in_reply_to_status_id_str,in_reply_to_user_id_str
160,1206959738216271872,Tue Dec 17 15:30:00 +0000 2019,"""Too small, too big, saggy, asymmetrical or too judgy. Carrying a mass on your chest and holding it by a belt tied to your back or even letting it free is a tough job."" - @Astha25646794

#BreastShaming #BodyPositivity
#BodyShaming 

https://t.co/o28T8mwokM",bodyshaming,True,1,hashtag,,
161,1206956562939596800,Tue Dec 17 15:17:23 +0000 2019,"RT @UN: Women's rights = Human Rights

Yet, women and girls around the globe face multiple forms of discrimination. More from @UN_Women on…",,False,0,,,
162,1206945920480362496,Tue Dec 17 14:35:06 +0000 2019,"Every child has a right to a name, nationality and legal identity. 

We must not stop until every child is counted and protected.

#ForEveryChild, a birth certificate. v @UNICEF https://t.co/KBTFoc5Yim",foreverychild,True,185,hashtag,,
163,1206944638155624448,Tue Dec 17 14:30:00 +0000 2019,"""After a reading of the Preamble of the #ConstitutionofIndia , protesters sat in front of the barricades demanding the end of the #policebrutality inflicted on the student protesters at #JamiaMilliaIslamia University and the #AMU ."" - @GurshabadGrover  

https://t.co/RJ9hLVrIaI",constitutionofindia,True,1,hashtag,,
164,1206944638155624448,Tue Dec 17 14:30:00 +0000 2019,"""After a reading of the Preamble of the #ConstitutionofIndia , protesters sat in front of the barricades demanding the end of the #policebrutality inflicted on the student protesters at #JamiaMilliaIslamia University and the #AMU ."" - @GurshabadGrover  

https://t.co/RJ9hLVrIaI",policebrutality,True,1,hashtag,,
165,1206944638155624448,Tue Dec 17 14:30:00 +0000 2019,"""After a reading of the Preamble of the #ConstitutionofIndia , protesters sat in front of the barricades demanding the end of the #policebrutality inflicted on the student protesters at #JamiaMilliaIslamia University and the #AMU ."" - @GurshabadGrover  

https://t.co/RJ9hLVrIaI",jamiamilliaislamia,True,1,hashtag,,
166,1206944638155624448,Tue Dec 17 14:30:00 +0000 2019,"""After a reading of the Preamble of the #ConstitutionofIndia , protesters sat in front of the barricades demanding the end of the #policebrutality inflicted on the student protesters at #JamiaMilliaIslamia University and the #AMU ."" - @GurshabadGrover  

https://t.co/RJ9hLVrIaI",amu,True,1,hashtag,,
167,1206929539731001346,Tue Dec 17 13:30:00 +0000 2019,"#CBMuthamma believes social justice is an integral part of our #constitution where gender justice will remain a non-negotiable article of faith. 

#IndianWomenInHistory

https://t.co/FfkwkCBjWD",cbmuthamma,True,0,hashtag,,
168,1206929539731001346,Tue Dec 17 13:30:00 +0000 2019,"#CBMuthamma believes social justice is an integral part of our #constitution where gender justice will remain a non-negotiable article of faith. 

#IndianWomenInHistory

https://t.co/FfkwkCBjWD",constitution,True,0,hashtag,,
169,1206929539731001346,Tue Dec 17 13:30:00 +0000 2019,"#CBMuthamma believes social justice is an integral part of our #constitution where gender justice will remain a non-negotiable article of faith. 

#IndianWomenInHistory

https://t.co/FfkwkCBjWD",indianwomeninhistory,True,0,hashtag,,
170,1206903211640049664,Tue Dec 17 11:45:23 +0000 2019,We need to keep this momentum going. The Govt. has gotten away with impunity for its undemocratic and repressive actions for too long. Register your protest NOW and keep at it. Take the day off from work. Show up for all protests that you can. Democracy is seriously worth it.,,True,8,,1.2069032098867732e+18,2247560024.0
171,1206903209886773248,Tue Dec 17 11:45:23 +0000 2019,"However, the mass public resistance against #CAA gives hope in these dark times. Protests are being spontaneously organised in all major towns and cities in the country over multiple days. And the public discourse on the issue on social media has been exceptionally vigourous.",caa,True,4,hashtag,1.20690320782737e+18,2247560024.0
172,1206903207827369984,Tue Dec 17 11:45:22 +0000 2019,"The #CAA protects non-muslims from statelessness, in a situation of failure to prove their citizenship in an NRC exercise. Where as, Muslims, given the Govt.'s ideological leanings and power, are extremely vulnerable to being regarded as illegal citizens.",caa,True,3,hashtag,1.206903206145454e+18,2247560024.0
173,1206903206145454083,Tue Dec 17 11:45:22 +0000 2019,"With the #CAA and the #NRC, the Govt. has successfully come up with an institutionalised mechanism to persecute Muslims in India. How, you ask? The burden of proving citizenship will lie with the citizens, with the state having  absolute control over the process.",caa,True,4,hashtag,1.206903203926659e+18,2247560024.0
174,1206903206145454083,Tue Dec 17 11:45:22 +0000 2019,"With the #CAA and the #NRC, the Govt. has successfully come up with an institutionalised mechanism to persecute Muslims in India. How, you ask? The burden of proving citizenship will lie with the citizens, with the state having  absolute control over the process.",nrc,True,4,hashtag,1.206903203926659e+18,2247560024.0
175,1206903203926659072,Tue Dec 17 11:45:21 +0000 2019,"The Personal Data Protection (PDP) Bill that was recently tabled in the Lok Sabha, if passed, will allow the Govt. to  access private data on grounds of sovereignty or public order. This has dangerous implications, and can be used to implicate dissenting voices.",,True,4,,1.2069032018295112e+18,2247560024.0
176,1206903201829511168,Tue Dec 17 11:45:21 +0000 2019,"India's already ranked 140th of out 180 countries in terms of press freedom, &amp; the Govt's plans to further curb this freedom with its draft Registration of Press and Periodical (RPP) Bill, 2019, requiring publishers of news on Digital Media shall register themselves with the Gov.",,True,3,,1.2069031999127142e+18,2247560024.0
177,1206903199912714241,Tue Dec 17 11:45:20 +0000 2019,"Abrogation of article 370, the Transgender Persons bill, the #NRC, the #CAA, the UAPA, internet shut downs, were some anti-democracy steps taken by this government only in the first few months since it's re-election. One can only imagine what's in store for the next 4 years.",nrc,True,4,hashtag,1.2069031981679206e+18,2247560024.0
178,1206903199912714241,Tue Dec 17 11:45:20 +0000 2019,"Abrogation of article 370, the Transgender Persons bill, the #NRC, the #CAA, the UAPA, internet shut downs, were some anti-democracy steps taken by this government only in the first few months since it's re-election. One can only imagine what's in store for the next 4 years.",caa,True,4,hashtag,1.2069031981679206e+18,2247560024.0
179,1206903198167920641,Tue Dec 17 11:45:20 +0000 2019,"Thread: Why we need to #protest now more than ever

The #BJP Government is relentless in its project to make India a Hindu Rashtra. It has successfully passed several undemocratic &amp; unconstitutional laws since coming to power, and invariably gotten away with impunity.",protest,True,39,hashtag,,
180,1206903198167920641,Tue Dec 17 11:45:20 +0000 2019,"Thread: Why we need to #protest now more than ever

The #BJP Government is relentless in its project to make India a Hindu Rashtra. It has successfully passed several undemocratic &amp; unconstitutional laws since coming to power, and invariably gotten away with impunity.",bjp,True,39,hashtag,,
181,1206900615315636225,Tue Dec 17 11:35:04 +0000 2019,"“People often mistake someone coming out as bisexual as a sexual invitation.”

— @robynochs, bisexual activist &amp; educator in @TeenVogue. https://t.co/VwoKvjYWRL",,True,79,,,
182,1206899339076833281,Tue Dec 17 11:30:00 +0000 2019,"India has many known and unknown women who have succumbed to bhaya and the birth of every #Nirbhaya makes bhaya stronger and mightier.

https://t.co/iOsIzIwj7t",nirbhaya,True,3,hashtag,,
183,1206891791049461761,Tue Dec 17 11:00:00 +0000 2019,"#Rape accused, fugitive and infamous #SwamiNithyananda , according to various sources, has formed his very own nation and named it #Kailaasa .

Is this #justice ?

https://t.co/0aMaxpmWyB",rape,True,1,hashtag,,
184,1206891791049461761,Tue Dec 17 11:00:00 +0000 2019,"#Rape accused, fugitive and infamous #SwamiNithyananda , according to various sources, has formed his very own nation and named it #Kailaasa .

Is this #justice ?

https://t.co/0aMaxpmWyB",swaminithyananda,True,1,hashtag,,
185,1206891791049461761,Tue Dec 17 11:00:00 +0000 2019,"#Rape accused, fugitive and infamous #SwamiNithyananda , according to various sources, has formed his very own nation and named it #Kailaasa .

Is this #justice ?

https://t.co/0aMaxpmWyB",kailaasa,True,1,hashtag,,
186,1206891791049461761,Tue Dec 17 11:00:00 +0000 2019,"#Rape accused, fugitive and infamous #SwamiNithyananda , according to various sources, has formed his very own nation and named it #Kailaasa .

Is this #justice ?

https://t.co/0aMaxpmWyB",justice,True,1,hashtag,,
187,1206891791049461761,Tue Dec 17 11:00:00 +0000 2019,"#Rape accused, fugitive and infamous #SwamiNithyananda , according to various sources, has formed his very own nation and named it #Kailaasa .

Is this #justice ?

https://t.co/0aMaxpmWyB",rape,True,1,hashtag,,
188,1206891791049461761,Tue Dec 17 11:00:00 +0000 2019,"#Rape accused, fugitive and infamous #SwamiNithyananda , according to various sources, has formed his very own nation and named it #Kailaasa .

Is this #justice ?

https://t.co/0aMaxpmWyB",swaminithyananda,True,1,hashtag,,
189,1206891791049461761,Tue Dec 17 11:00:00 +0000 2019,"#Rape accused, fugitive and infamous #SwamiNithyananda , according to various sources, has formed his very own nation and named it #Kailaasa .

Is this #justice ?

https://t.co/0aMaxpmWyB",kailaasa,True,1,hashtag,,
190,1206891791049461761,Tue Dec 17 11:00:00 +0000 2019,"#Rape accused, fugitive and infamous #SwamiNithyananda , according to various sources, has formed his very own nation and named it #Kailaasa .

Is this #justice ?

https://t.co/0aMaxpmWyB",justice,True,1,hashtag,,
191,1206891791049461761,Tue Dec 17 11:00:00 +0000 2019,"#Rape accused, fugitive and infamous #SwamiNithyananda , according to various sources, has formed his very own nation and named it #Kailaasa .

Is this #justice ?

https://t.co/0aMaxpmWyB",rape,True,1,hashtag,,
192,1206891791049461761,Tue Dec 17 11:00:00 +0000 2019,"#Rape accused, fugitive and infamous #SwamiNithyananda , according to various sources, has formed his very own nation and named it #Kailaasa .

Is this #justice ?

https://t.co/0aMaxpmWyB",swaminithyananda,True,1,hashtag,,
193,1206891791049461761,Tue Dec 17 11:00:00 +0000 2019,"#Rape accused, fugitive and infamous #SwamiNithyananda , according to various sources, has formed his very own nation and named it #Kailaasa .

Is this #justice ?

https://t.co/0aMaxpmWyB",kailaasa,True,1,hashtag,,
194,1206891791049461761,Tue Dec 17 11:00:00 +0000 2019,"#Rape accused, fugitive and infamous #SwamiNithyananda , according to various sources, has formed his very own nation and named it #Kailaasa .

Is this #justice ?

https://t.co/0aMaxpmWyB",justice,True,1,hashtag,,
195,1206891791049461761,Tue Dec 17 11:00:00 +0000 2019,"#Rape accused, fugitive and infamous #SwamiNithyananda , according to various sources, has formed his very own nation and named it #Kailaasa .

Is this #justice ?

https://t.co/0aMaxpmWyB",rape,True,1,hashtag,,
196,1206891791049461761,Tue Dec 17 11:00:00 +0000 2019,"#Rape accused, fugitive and infamous #SwamiNithyananda , according to various sources, has formed his very own nation and named it #Kailaasa .

Is this #justice ?

https://t.co/0aMaxpmWyB",swaminithyananda,True,1,hashtag,,
197,1206891791049461761,Tue Dec 17 11:00:00 +0000 2019,"#Rape accused, fugitive and infamous #SwamiNithyananda , according to various sources, has formed his very own nation and named it #Kailaasa .

Is this #justice ?

https://t.co/0aMaxpmWyB",kailaasa,True,1,hashtag,,
198,1206891791049461761,Tue Dec 17 11:00:00 +0000 2019,"#Rape accused, fugitive and infamous #SwamiNithyananda , according to various sources, has formed his very own nation and named it #Kailaasa .

Is this #justice ?

https://t.co/0aMaxpmWyB",justice,True,1,hashtag,,
199,1206883248472616960,Tue Dec 17 10:26:03 +0000 2019,"HYDERABAD
- Dec 17th: 6PM | Osmania University",,False,4,,1.2068635873832673e+18,2247560024.0
200,1206869140834643968,Tue Dec 17 09:30:00 +0000 2019,"Baburao Bagul’s anthology Jevha Mi Jaat Chorli Hoti (When I Hid My #Caste) heralded a brave new voice in the #Dalit literary sphere.

#DalitLiterature #FIIReviews

https://t.co/ryGhiIFQ25",caste,True,0,hashtag,,
201,1206869140834643968,Tue Dec 17 09:30:00 +0000 2019,"Baburao Bagul’s anthology Jevha Mi Jaat Chorli Hoti (When I Hid My #Caste) heralded a brave new voice in the #Dalit literary sphere.

#DalitLiterature #FIIReviews

https://t.co/ryGhiIFQ25",dalit,True,0,hashtag,,
202,1206869140834643968,Tue Dec 17 09:30:00 +0000 2019,"Baburao Bagul’s anthology Jevha Mi Jaat Chorli Hoti (When I Hid My #Caste) heralded a brave new voice in the #Dalit literary sphere.

#DalitLiterature #FIIReviews

https://t.co/ryGhiIFQ25",dalitliterature,True,0,hashtag,,
203,1206869140834643968,Tue Dec 17 09:30:00 +0000 2019,"Baburao Bagul’s anthology Jevha Mi Jaat Chorli Hoti (When I Hid My #Caste) heralded a brave new voice in the #Dalit literary sphere.

#DalitLiterature #FIIReviews

https://t.co/ryGhiIFQ25",fiireviews,True,0,hashtag,,
204,1206858808464535552,Tue Dec 17 08:48:56 +0000 2019,"UPDATES: #IndiaRejectsCAA #IndiaRejectsNRC 

DELHI
- Dec 17th: 1PM | Ambedkar University Delhi, VC Lawns
- Dec 17th: 2PM | Delhi University
- Dec 17th: 8:30PM | Bahadur Shah Zafar Marg

MUMBAI
- Dec 18th: 9PM | Carter’s Road, Bandra

GOA
- Dec 18th: 4:30PM | Azaad Maidan, Panjim",indiarejectscaa,True,7,hashtag,1.2065392010149437e+18,2247560024.0
205,1206858808464535552,Tue Dec 17 08:48:56 +0000 2019,"UPDATES: #IndiaRejectsCAA #IndiaRejectsNRC 

DELHI
- Dec 17th: 1PM | Ambedkar University Delhi, VC Lawns
- Dec 17th: 2PM | Delhi University
- Dec 17th: 8:30PM | Bahadur Shah Zafar Marg

MUMBAI
- Dec 18th: 9PM | Carter’s Road, Bandra

GOA
- Dec 18th: 4:30PM | Azaad Maidan, Panjim",indiarejectsnrc,True,7,hashtag,1.2065392010149437e+18,2247560024.0
206,1206855312537509888,Tue Dec 17 08:35:03 +0000 2019,"Give the gift of empowerment during this holiday season.

Only $10 USD could help train 1 advocate to champion women’s rights and work with community leaders and governments in Zimbabwe, Afghanistan and El Salvador. 

🎁 https://t.co/cw56m5zy52 https://t.co/eM5h0Vw8ux",,True,35,,,
207,1206854040983949312,Tue Dec 17 08:30:00 +0000 2019,"""The #DelhiPolice illegally infiltrated the campuses of #AMU and #JamiaMilliaIslamia University, where they almost fatally injured these students, in order to disrupt their #protests ."" - @The_Silly_Wonka 

#IndiaRejectsCAA

https://t.co/AAitld2PhH",delhipolice,True,2,hashtag,,
208,1206854040983949312,Tue Dec 17 08:30:00 +0000 2019,"""The #DelhiPolice illegally infiltrated the campuses of #AMU and #JamiaMilliaIslamia University, where they almost fatally injured these students, in order to disrupt their #protests ."" - @The_Silly_Wonka 

#IndiaRejectsCAA

https://t.co/AAitld2PhH",amu,True,2,hashtag,,
209,1206854040983949312,Tue Dec 17 08:30:00 +0000 2019,"""The #DelhiPolice illegally infiltrated the campuses of #AMU and #JamiaMilliaIslamia University, where they almost fatally injured these students, in order to disrupt their #protests ."" - @The_Silly_Wonka 

#IndiaRejectsCAA

https://t.co/AAitld2PhH",jamiamilliaislamia,True,2,hashtag,,
210,1206854040983949312,Tue Dec 17 08:30:00 +0000 2019,"""The #DelhiPolice illegally infiltrated the campuses of #AMU and #JamiaMilliaIslamia University, where they almost fatally injured these students, in order to disrupt their #protests ."" - @The_Silly_Wonka 

#IndiaRejectsCAA

https://t.co/AAitld2PhH",protests,True,2,hashtag,,
211,1206854040983949312,Tue Dec 17 08:30:00 +0000 2019,"""The #DelhiPolice illegally infiltrated the campuses of #AMU and #JamiaMilliaIslamia University, where they almost fatally injured these students, in order to disrupt their #protests ."" - @The_Silly_Wonka 

#IndiaRejectsCAA

https://t.co/AAitld2PhH",indiarejectscaa,True,2,hashtag,,
212,1206838941728591872,Tue Dec 17 07:30:00 +0000 2019,"Whose campus is it, anyway? 

It belongs to those who are from the privileged class, upper-caste, without disability, without mental health concerns, from the majority religion, and English-speaking.

#Exclusion #EducationSystem #EducationMatters 

https://t.co/pe0EWLusWy",exclusion,True,1,hashtag,,
213,1206838941728591872,Tue Dec 17 07:30:00 +0000 2019,"Whose campus is it, anyway? 

It belongs to those who are from the privileged class, upper-caste, without disability, without mental health concerns, from the majority religion, and English-speaking.

#Exclusion #EducationSystem #EducationMatters 

https://t.co/pe0EWLusWy",educationsystem,True,1,hashtag,,
214,1206838941728591872,Tue Dec 17 07:30:00 +0000 2019,"Whose campus is it, anyway? 

It belongs to those who are from the privileged class, upper-caste, without disability, without mental health concerns, from the majority religion, and English-speaking.

#Exclusion #EducationSystem #EducationMatters 

https://t.co/pe0EWLusWy",educationmatters,True,1,hashtag,,
215,1206828857623367681,Tue Dec 17 06:49:56 +0000 2019,"""We are faced with the biggest challenge since Independence.
Stand up. Please. Stand up."" - Arundhati Roy #TuesdayThoughts #FIIQuotes #IndiansAgainstCAB #IndiaAgainstCAA #CitizenshipAmendmentAct https://t.co/bIt5bIniHw",tuesdaythoughts,True,79,hashtag,,
216,1206828857623367681,Tue Dec 17 06:49:56 +0000 2019,"""We are faced with the biggest challenge since Independence.
Stand up. Please. Stand up."" - Arundhati Roy #TuesdayThoughts #FIIQuotes #IndiansAgainstCAB #IndiaAgainstCAA #CitizenshipAmendmentAct https://t.co/bIt5bIniHw",fiiquotes,True,79,hashtag,,
217,1206828857623367681,Tue Dec 17 06:49:56 +0000 2019,"""We are faced with the biggest challenge since Independence.
Stand up. Please. Stand up."" - Arundhati Roy #TuesdayThoughts #FIIQuotes #IndiansAgainstCAB #IndiaAgainstCAA #CitizenshipAmendmentAct https://t.co/bIt5bIniHw",indiansagainstcab,True,79,hashtag,,
218,1206828857623367681,Tue Dec 17 06:49:56 +0000 2019,"""We are faced with the biggest challenge since Independence.
Stand up. Please. Stand up."" - Arundhati Roy #TuesdayThoughts #FIIQuotes #IndiansAgainstCAB #IndiaAgainstCAA #CitizenshipAmendmentAct https://t.co/bIt5bIniHw",indiaagainstcaa,True,79,hashtag,,
219,1206828857623367681,Tue Dec 17 06:49:56 +0000 2019,"""We are faced with the biggest challenge since Independence.
Stand up. Please. Stand up."" - Arundhati Roy #TuesdayThoughts #FIIQuotes #IndiansAgainstCAB #IndiaAgainstCAA #CitizenshipAmendmentAct https://t.co/bIt5bIniHw",citizenshipamendmentact,True,79,hashtag,,
220,1206811729050472450,Tue Dec 17 05:41:52 +0000 2019,RT @danwibg: Rape Accused Swami Nithyananda And His Infamous Kailaasa Project https://t.co/qcYh9j5MKD via @FeminismInIndia #India,,False,0,,,
221,1206811716136210432,Tue Dec 17 05:41:49 +0000 2019,RT @danwibg: C B Muthamma: India’s First Woman IFS Officer | #IndianWomenInHistory https://t.co/SzVQR14zUs via @FeminismInIndia #India,,False,0,,,
222,1206811537614110721,Tue Dec 17 05:41:06 +0000 2019,RT @Shravs_Dalit: They Epic Of Dalit Literature: When I Hid My Caste By Baburao Bagul https://t.co/FVTUU29ncE via @FeminismInIndia,,False,0,,,
223,1206810012800167936,Tue Dec 17 05:35:03 +0000 2019,"1 world
1.1 billion girls
1.1 billion stories
Diversity is a strength, not a threat. https://t.co/UMaigGxkva",,False,608,,,
224,1206798749239955459,Tue Dec 17 04:50:17 +0000 2019,Who Turned The Peaceful Protests Violent In Jamia Millia Islamia University? https://t.co/AAitlcLdT7 https://t.co/otOYEm0rtt,,False,1,,,
225,1206793642788175873,Tue Dec 17 04:30:00 +0000 2019,"In another episode of How Else Can Society Shame Women For Their Bodies?

#BreastShaming #BodyShaming #BodyPositivity 

https://t.co/o28T8mNZJm",breastshaming,True,5,hashtag,,
226,1206793642788175873,Tue Dec 17 04:30:00 +0000 2019,"In another episode of How Else Can Society Shame Women For Their Bodies?

#BreastShaming #BodyShaming #BodyPositivity 

https://t.co/o28T8mNZJm",bodyshaming,True,5,hashtag,,
227,1206793642788175873,Tue Dec 17 04:30:00 +0000 2019,"In another episode of How Else Can Society Shame Women For Their Bodies?

#BreastShaming #BodyShaming #BodyPositivity 

https://t.co/o28T8mNZJm",bodypositivity,True,5,hashtag,,
228,1206778544048750593,Tue Dec 17 03:30:00 +0000 2019,"Around 200 individuals gathered at the Sir Puttanna Chetty Town Hall at 4 PM in Bengaluru on 16th December to peacefully #protest against the recent #policeviolence against students.
#IndiaRejectsCAA #IndiaRejectsNRC #IndiaAgainstViolence

https://t.co/RJ9hLVJjzi",protest,True,5,hashtag,,
229,1206778544048750593,Tue Dec 17 03:30:00 +0000 2019,"Around 200 individuals gathered at the Sir Puttanna Chetty Town Hall at 4 PM in Bengaluru on 16th December to peacefully #protest against the recent #policeviolence against students.
#IndiaRejectsCAA #IndiaRejectsNRC #IndiaAgainstViolence

https://t.co/RJ9hLVJjzi",policeviolence,True,5,hashtag,,
230,1206778544048750593,Tue Dec 17 03:30:00 +0000 2019,"Around 200 individuals gathered at the Sir Puttanna Chetty Town Hall at 4 PM in Bengaluru on 16th December to peacefully #protest against the recent #policeviolence against students.
#IndiaRejectsCAA #IndiaRejectsNRC #IndiaAgainstViolence

https://t.co/RJ9hLVJjzi",indiarejectscaa,True,5,hashtag,,
231,1206778544048750593,Tue Dec 17 03:30:00 +0000 2019,"Around 200 individuals gathered at the Sir Puttanna Chetty Town Hall at 4 PM in Bengaluru on 16th December to peacefully #protest against the recent #policeviolence against students.
#IndiaRejectsCAA #IndiaRejectsNRC #IndiaAgainstViolence

https://t.co/RJ9hLVJjzi",indiarejectsnrc,True,5,hashtag,,
232,1206778544048750593,Tue Dec 17 03:30:00 +0000 2019,"Around 200 individuals gathered at the Sir Puttanna Chetty Town Hall at 4 PM in Bengaluru on 16th December to peacefully #protest against the recent #policeviolence against students.
#IndiaRejectsCAA #IndiaRejectsNRC #IndiaAgainstViolence

https://t.co/RJ9hLVJjzi",indiaagainstviolence,True,5,hashtag,,
233,1206769003642834944,Tue Dec 17 02:52:05 +0000 2019,"RT @FeminismInIndia: Team FII is at India Gate, protesting the unconstitutional #CAA and #NRC, and the police brutality carried out against…",,False,0,,,
234,1206764715415916544,Tue Dec 17 02:35:03 +0000 2019,"Greta Thunberg is only the 5th woman to win TIME’s “Person of the Year” award in its over 90-year history. #TIMEpoy via @washingtonpost 

https://t.co/NVfonDHH1w",timepoy,True,381,hashtag,,
235,1206719417238917122,Mon Dec 16 23:35:03 +0000 2019,"What is your #GenerationEquality resolution for the new year? 

Reply to this tweet with an action you will take to help achieve gender equality! https://t.co/cwiw80IIH3",generationequality,True,65,hashtag,,
236,1206674121293217799,Mon Dec 16 20:35:04 +0000 2019,"Meet Francy, a human rights defender from Colombia, who is fighting machismo and refuting the idea that ""women’s role is at home, not in public policy."" #GenerationEquality https://t.co/f8d5eIVGxl",generationequality,True,47,hashtag,,
237,1206646740209872897,Mon Dec 16 18:46:15 +0000 2019,Bengaluru Joins Protest Against Citizenship Act https://t.co/RJ9hLVJjzi https://t.co/yj6KisbIBx,,False,11,,,
238,1206645542664769537,Mon Dec 16 18:41:30 +0000 2019,Breast Shaming: Society’s Ironic Obsession With Boobs https://t.co/o28T8mNZJm https://t.co/Bg4ssGWyGp,,False,2,,,
239,1206644029879963660,Mon Dec 16 18:35:29 +0000 2019,Exclusion In Education: Whose Campus Is It Anyway? https://t.co/pe0EWLusWy https://t.co/LMupA9OtBw,,False,1,,,
240,1206628819718885377,Mon Dec 16 17:35:03 +0000 2019,"In many parts of the 🌍, women’s contribution towards ocean-based livelihoods and conservation efforts are invisible.
🌊🌊🌊🌊🌊🌊🌊
🟦🐟🟦🐡🟦🐠🟦
🐬🟦🦈🟦🐙🟦 🐋
🟦🐳🟦🦑🟦🦐🟦 
🐠🟦🐡🟦🐟🟦 🐚
🟦🐬🟦🦈🟦🐙🟦 
🦞🟦🦑🟦🦐🟦 🦞",,True,58,,,
241,1206627548970414080,Mon Dec 16 17:30:00 +0000 2019,"#CBMuthamma proved that as long as social #justice is an integral part of our constitutional fundamentals, #genderjustice will remain a non-negotiable article of faith.  

#IndianWomenInHistory

https://t.co/FfkwkCjIy3",cbmuthamma,True,1,hashtag,,
242,1206627548970414080,Mon Dec 16 17:30:00 +0000 2019,"#CBMuthamma proved that as long as social #justice is an integral part of our constitutional fundamentals, #genderjustice will remain a non-negotiable article of faith.  

#IndianWomenInHistory

https://t.co/FfkwkCjIy3",justice,True,1,hashtag,,
243,1206627548970414080,Mon Dec 16 17:30:00 +0000 2019,"#CBMuthamma proved that as long as social #justice is an integral part of our constitutional fundamentals, #genderjustice will remain a non-negotiable article of faith.  

#IndianWomenInHistory

https://t.co/FfkwkCjIy3",genderjustice,True,1,hashtag,,
244,1206627548970414080,Mon Dec 16 17:30:00 +0000 2019,"#CBMuthamma proved that as long as social #justice is an integral part of our constitutional fundamentals, #genderjustice will remain a non-negotiable article of faith.  

#IndianWomenInHistory

https://t.co/FfkwkCjIy3",indianwomeninhistory,True,1,hashtag,,
245,1206617925357993984,Mon Dec 16 16:51:45 +0000 2019,"In rage and solidarity. Signing off, Team FII. #CAAProtests https://t.co/3fAC1WUzuF",,False,0,,1.2066174735433687e+18,2247560024.0
246,1206617473543368705,Mon Dec 16 16:49:58 +0000 2019,"We remembered the Preamble of our Constitution today, and it reaffirmed that the #CAA and the #NRC are absolutely against the document that India was founded on. #CAAProtests #IndiaAgainstCAA https://t.co/HRNyxRGqd3",caa,True,8,hashtag,1.2066156740736983e+18,2247560024.0
247,1206617473543368705,Mon Dec 16 16:49:58 +0000 2019,"We remembered the Preamble of our Constitution today, and it reaffirmed that the #CAA and the #NRC are absolutely against the document that India was founded on. #CAAProtests #IndiaAgainstCAA https://t.co/HRNyxRGqd3",nrc,True,8,hashtag,1.2066156740736983e+18,2247560024.0
248,1206617473543368705,Mon Dec 16 16:49:58 +0000 2019,"We remembered the Preamble of our Constitution today, and it reaffirmed that the #CAA and the #NRC are absolutely against the document that India was founded on. #CAAProtests #IndiaAgainstCAA https://t.co/HRNyxRGqd3",caaprotests,True,8,hashtag,1.2066156740736983e+18,2247560024.0
249,1206617473543368705,Mon Dec 16 16:49:58 +0000 2019,"We remembered the Preamble of our Constitution today, and it reaffirmed that the #CAA and the #NRC are absolutely against the document that India was founded on. #CAAProtests #IndiaAgainstCAA https://t.co/HRNyxRGqd3",indiaagainstcaa,True,8,hashtag,1.2066156740736983e+18,2247560024.0
250,1206615674073698304,Mon Dec 16 16:42:49 +0000 2019,"It is so important to exercise one's constitutional right to protest, to dissent, to demand change. Delhi did so this evening at the India Gate. #CAAProtests #CAAAgainstConstitution https://t.co/ovDJpppQ2y",caaprotests,True,7,hashtag,1.2065889064660992e+18,2247560024.0
251,1206615674073698304,Mon Dec 16 16:42:49 +0000 2019,"It is so important to exercise one's constitutional right to protest, to dissent, to demand change. Delhi did so this evening at the India Gate. #CAAProtests #CAAAgainstConstitution https://t.co/ovDJpppQ2y",caaagainstconstitution,True,7,hashtag,1.2065889064660992e+18,2247560024.0
252,1206612450071597059,Mon Dec 16 16:30:00 +0000 2019,"Before referring to something tragic as being heroic, we need to reflect, introspect and ask some really basic questions to ourselves.

Who is #Nirbhaya ?
What does ‘Nirbhaya’ mean?

https://t.co/iOsIzIwj7t",nirbhaya,True,3,hashtag,,
253,1206597350518489089,Mon Dec 16 15:30:00 +0000 2019,"This is India's #justice .  @SriNithyananda

#swaminityananda #rape

https://t.co/0aMaxp5la1",,False,0,,,
254,1206588906466099200,Mon Dec 16 14:56:27 +0000 2019,People as far as the eye can see at India Gate. Cries of Inquilab Zindabad ring through the air!  #CAAProtests https://t.co/6GBA0GTXua,,False,4,,1.2065665469502382e+18,2247560024.0
255,1206583520103194624,Mon Dec 16 14:35:03 +0000 2019,Knowledge is power. Give the gift of feminist books for the holidays: https://t.co/te6SRAX04g,,False,393,,,
256,1206582249950285825,Mon Dec 16 14:30:00 +0000 2019,"Even in stories where Bagul doesn’t talk about the horrors of #caste, he poignantly explores the question of what it means to be an outsider in a rigid society. 

#FIIReviews #DalitLiterature

https://t.co/ryGhiIFQ25",caste,True,1,hashtag,,
257,1206582249950285825,Mon Dec 16 14:30:00 +0000 2019,"Even in stories where Bagul doesn’t talk about the horrors of #caste, he poignantly explores the question of what it means to be an outsider in a rigid society. 

#FIIReviews #DalitLiterature

https://t.co/ryGhiIFQ25",fiireviews,True,1,hashtag,,
258,1206582249950285825,Mon Dec 16 14:30:00 +0000 2019,"Even in stories where Bagul doesn’t talk about the horrors of #caste, he poignantly explores the question of what it means to be an outsider in a rigid society. 

#FIIReviews #DalitLiterature

https://t.co/ryGhiIFQ25",dalitliterature,True,1,hashtag,,
